Gene ID,Gene Name,Lung_FoldChange,Lung_pValue
ENSG00000269043,ENSG00000269043,-1.7,0.188074229115313
ENSG00000269044,ENSG00000269044,-1.6,0.0027896461515722
ENSG00000269050,ENSG00000269050,-1.8,0.152816896442951
ENSG00000269054,ZNF497-AS1,0.2,0.920631884523784
ENSG00000269066,ENSG00000269066,0.9,0.506537186025961
ENSG00000269067,ZNF728,-0.8,0.190054632907272
ENSG00000269069,ENSG00000269069,1.0,0.313930668081015
ENSG00000269086,ENSG00000269086,0.2,0.89483011417133
ENSG00000269091,ENSG00000269091,0.1,0.96368771706795
ENSG00000269102,ENSG00000269102,0.7,0.624000765208719
ENSG00000269113,TRABD2B,-0.7,0.556088063107218
ENSG00000269124,ENSG00000269124,-1.3,0.0789487653767656
ENSG00000269138,ZNF209P,-0.3,0.854462430729548
ENSG00000269139,ENSG00000269139,,
ENSG00000269148,ENSG00000269148,-1.7,0.0206320485444327
ENSG00000269155,ENSG00000269155,-2.8,0.015178186157321
ENSG00000269161,ENSG00000269161,0.8,0.532131880739991
ENSG00000269172,ENSG00000269172,-2.8,0.0052289577906091
ENSG00000269176,ENSG00000269176,-0.6,0.609665467876045
ENSG00000269186,LINC01082,-1.6,0.102291884038554
ENSG00000269189,ENSG00000269189,-1.5,0.0764985221723418
ENSG00000269190,FBXO17,-1.2,0.0710252462036477
ENSG00000269191,ENSG00000269191,1.2,0.48127330301454
ENSG00000269210,ENSG00000269210,0.8,0.665259702207524
ENSG00000269220,LINC00528,0.8,0.594437651341491
ENSG00000269226,TMSB15B,,
ENSG00000269235,ZNF350-AS1,-2.8,0.0096456277253255
ENSG00000269236,ENSG00000269236,-0.9,0.596089707385061
ENSG00000269243,ENSG00000269243,,
ENSG00000269246,ENSG00000269246,-0.3,0.890194609743992
ENSG00000269256,ENSG00000269256,-1.1,0.418003274633916
ENSG00000269274,ENSG00000269274,-1.6,0.0342958588606483
ENSG00000269289,ENSG00000269289,-1.0,0.479004917541019
ENSG00000269293,ZSCAN16-AS1,-0.3,0.731927195128067
ENSG00000269296,ENSG00000269296,0.7,0.710215730583033
ENSG00000269303,GRAMD1A-AS1,-1.8,0.1952072824407
ENSG00000269304,FKBP1AP1,-0.1,0.9694120166346
ENSG00000269313,MAGIX,-0.6,0.638565218280059
ENSG00000269318,ENSG00000269318,-0.9,0.459056254298001
ENSG00000269321,ENSG00000269321,1.2,0.466261758978623
ENSG00000269343,ZNF587B,-0.5,0.222933710305385
ENSG00000269345,VN1R85P,-2.2,0.0430458617346768
ENSG00000269350,ENSG00000269350,0.2,0.922105224386967
ENSG00000269352,PTOV1-AS2,0.1,0.940425938328603
ENSG00000269353,ENSG00000269353,-3.4,0.000112774153606878
ENSG00000269356,ENSG00000269356,0.7,0.519994828914475
ENSG00000269365,ENSG00000269365,0.3,0.794615020029043
ENSG00000269373,ENSG00000269373,-1.0,0.450210923042577
ENSG00000269376,ENSG00000269376,,
ENSG00000269378,ITGB1P1,0.3,0.449613517038419
ENSG00000269386,RAB11B-AS1,-0.1,0.949562609506965
ENSG00000269388,ENSG00000269388,-2.9,0.0194645212178567
ENSG00000269392,ENSG00000269392,,
ENSG00000269397,ENSG00000269397,0.8,0.55226212075861
ENSG00000269399,ENSG00000269399,0.9,0.468060486793822
ENSG00000269404,SPIB,0.4,0.815066997200684
ENSG00000269416,LINC01224,-1.0,0.504775557788282
ENSG00000269420,PLA2G4C-AS1,,
ENSG00000269421,ENSG00000269421,0.3,0.867340751371075
ENSG00000269427,ENSG00000269427,-1.0,0.369957569855945
ENSG00000269431,BNIP3P8,0.1,0.969497902043119
ENSG00000269439,PGLS-DT,-1.7,0.0148280418923564
ENSG00000269463,ENSG00000269463,0.6,0.549949995976008
ENSG00000269473,ZNF132-DT,-2.4,0.0254848305319666
ENSG00000269480,ENSG00000269480,,
ENSG00000269481,ENSG00000269481,-1.5,0.175273219627766
ENSG00000269486,ERVK9-11,-2.7,0.000300478924924259
ENSG00000269489,ENSG00000269489,-0.2,0.942006050077174
ENSG00000269506,ENSG00000269506,0.1,0.93561902435088
ENSG00000269514,ENSG00000269514,-1.5,0.0433488103981543
ENSG00000269524,ENSG00000269524,,
ENSG00000269534,ENSG00000269534,,
ENSG00000269535,ENSG00000269535,-1.1,0.0714568019968497
ENSG00000269553,ENSG00000269553,,
ENSG00000269556,TMEM185A,-0.2,0.866744435850934
ENSG00000269559,ENSG00000269559,0.6,0.686727708692804
ENSG00000269560,ENSG00000269560,-0.9,0.518850317951032
ENSG00000269570,ENSG00000269570,1.6,0.0091730435781306
ENSG00000269600,ENSG00000269600,-0.3,0.883506955372642
ENSG00000269609,C10orf95-AS1,0.1,0.952122434815617
ENSG00000269615,MTDHP2,-1.8,0.250555101017628
ENSG00000269646,ENSG00000269646,-1.1,0.434140994220454
ENSG00000269652,ENSG00000269652,-1.9,0.138859523175422
ENSG00000269653,ENSG00000269653,-0.2,0.913597404919635
ENSG00000269656,NOP53-AS1,-1.3,0.367068026448424
ENSG00000269662,BNIP3P39,-2.0,0.097655811029589
ENSG00000269667,ENSG00000269667,,
ENSG00000269680,ENSG00000269680,-2.2,0.0273485301341537
ENSG00000269688,ENSG00000269688,-2.6,0.0030367640499962
ENSG00000269693,ENSG00000269693,-0.8,0.65452535149057
ENSG00000269694,ENSG00000269694,-1.6,0.285880272526901
ENSG00000269696,ZNF470-DT,-1.1,0.283852070186647
ENSG00000269699,ZIM2,-2.0,0.0849711713166517
ENSG00000269713,NBPF9,0.9,0.259978469403629
ENSG00000269720,CCDC194,-2.6,0.008932913690858
ENSG00000269729,ENSG00000269729,,
ENSG00000269737,ENSG00000269737,-0.2,0.842330613794159
ENSG00000269743,SLC25A53,1.5,0.0726813503583594
ENSG00000269755,ENSG00000269755,-2.4,0.0243565716347843
ENSG00000269765,ENSG00000269765,-0.2,0.872326500468342
ENSG00000269776,DPPA5P1,,
ENSG00000269793,ZIM2-AS1,-1.9,0.155026629885229
ENSG00000269794,ENSG00000269794,,
ENSG00000269800,PLEKHA3P1,0.8,0.548910658913942
ENSG00000269806,BICRA-AS1,0.6,0.693221324878258
ENSG00000269815,ENSG00000269815,-0.4,0.750454917599524
ENSG00000269821,KCNQ1OT1,-0.5,0.0483881635267282
ENSG00000269825,ENSG00000269825,-0.3,0.56362775375724
ENSG00000269834,ZNF528-AS1,-0.8,0.171360797130651
ENSG00000269836,ENSG00000269836,,
ENSG00000269837,IPO5P1,-2.7,2.47468070239914e-05
ENSG00000269842,ENSG00000269842,-0.1,0.962870603932071
ENSG00000269843,ENSG00000269843,-0.1,0.923001378963896
ENSG00000269845,CCNYL6,-0.6,0.568597892195694
ENSG00000269858,EGLN2,-0.9,0.223342968691922
ENSG00000269867,ENSG00000269867,0.2,0.701803600939399
ENSG00000269873,ENSG00000269873,-0.2,0.781438108513414
ENSG00000269881,ENSG00000269881,,
ENSG00000269886,ENSG00000269886,,
ENSG00000269887,ENSG00000269887,-0.9,0.106579786748327
ENSG00000269888,ENSG00000269888,2.3,0.000188735451037677
ENSG00000269889,ENSG00000269889,,
ENSG00000269890,ENSG00000269890,-1.5,0.0293492420260584
ENSG00000269892,ENSG00000269892,-1.0,0.454874243538779
ENSG00000269893,SNHG8,0.5,0.404408470225817
ENSG00000269894,ENSG00000269894,0.6,0.685715606537212
ENSG00000269895,ENSG00000269895,-0.6,0.491792498517839
ENSG00000269896,ENSG00000269896,-0.6,0.590392292243275
ENSG00000269898,ENSG00000269898,,
ENSG00000269899,ENSG00000269899,0.5,0.547253040078955
ENSG00000269901,ENSG00000269901,-0.3,0.801174741536449
ENSG00000269902,ENSG00000269902,,
ENSG00000269903,ENSG00000269903,-0.5,0.717926952147379
ENSG00000269904,MAP2K4P1,0.1,0.971063015541388
ENSG00000269906,ENSG00000269906,0.1,0.944109585772232
ENSG00000269907,PTMAP11,-1.2,0.301422978809884
ENSG00000269910,ENSG00000269910,-0.1,0.961804896254388
ENSG00000269918,ENSG00000269918,-1.0,0.0925988749160629
ENSG00000269919,ENSG00000269919,-0.1,0.940564066572346
ENSG00000269921,ENSG00000269921,1.0,0.549813719299739
ENSG00000269924,ENSG00000269924,0.1,0.925321795237079
ENSG00000269925,ENSG00000269925,-0.1,0.933387624763419
ENSG00000269927,ENSG00000269927,-1.5,0.246573395375631
ENSG00000269929,MIRLET7A1HG,-1.7,0.0039227975160979
ENSG00000269930,ENSG00000269930,-0.1,0.955681565895132
ENSG00000269933,ENSG00000269933,0.3,0.864797689679877
ENSG00000269934,ENSG00000269934,,
ENSG00000269938,ENSG00000269938,-0.2,0.758551422803941
ENSG00000269940,ENSG00000269940,0.2,0.860284495761671
ENSG00000269944,ENSG00000269944,0.3,0.854024508306204
ENSG00000269945,ENSG00000269945,-1.1,0.360639621527872
ENSG00000269947,ENSG00000269947,,
ENSG00000269949,ENSG00000269949,-1.3,0.404039053657004
ENSG00000269950,ENSG00000269950,-1.0,0.139346905346508
ENSG00000269951,ENSG00000269951,-1.4,0.0361684834940109
ENSG00000269952,ENSG00000269952,0.4,0.777107260124442
ENSG00000269954,ENSG00000269954,0.2,0.94707154806056
ENSG00000269956,MKNK1-AS1,1.0,0.404039053657004
ENSG00000269958,ENSG00000269958,0.9,0.139147444452296
ENSG00000269959,SPACA6P-AS,-1.0,0.406931086491096
ENSG00000269961,ERBIN-DT,-0.1,0.95891326652422
ENSG00000269964,MEI4,-2.5,0.0465675365103783
ENSG00000269967,ENSG00000269967,2.4,2.85768253392878e-05
ENSG00000269970,ENSG00000269970,0.8,0.603872799762429
ENSG00000269971,ENSG00000269971,-1.1,0.0715833701281771
ENSG00000269973,ENSG00000269973,0.9,0.224520334347323
ENSG00000269974,ENSG00000269974,1.0,0.377863799529184
ENSG00000269976,ENSG00000269976,,
ENSG00000269980,ENSG00000269980,-0.7,0.700928919750514
ENSG00000269981,ENSG00000269981,0.1,0.936197105493997
ENSG00000269982,ENSG00000269982,-0.9,0.0417041221092719
ENSG00000269984,ENSG00000269984,0.7,0.0639617552861153
ENSG00000269985,ENSG00000269985,-1.1,0.136099043143699
ENSG00000269986,ENSG00000269986,,
ENSG00000269989,ENSG00000269989,,
ENSG00000269994,LINC02893,-0.7,0.552238705822971
ENSG00000269997,ENSG00000269997,-2.0,0.0086272664327697
ENSG00000270000,ENSG00000270000,-0.6,0.596617413763004
ENSG00000270001,ENSG00000270001,-1.4,0.348892391057198
ENSG00000270002,ENSG00000270002,,
ENSG00000270006,C16orf95-DT,,
ENSG00000270011,ZNF559-ZNF177,-1.1,0.264537976174578
ENSG00000270012,ENSG00000270012,-0.1,0.910589258754677
ENSG00000270015,ENSG00000270015,-0.7,0.324512371290491
ENSG00000270016,ENSG00000270016,,
ENSG00000270019,ENSG00000270019,-0.7,0.613669346059734
ENSG00000270020,ENSG00000270020,-0.8,0.568464829955194
ENSG00000270021,ENSG00000270021,0.4,0.76732453175973
ENSG00000270022,ENSG00000270022,-2.0,0.0752908268793283
ENSG00000270025,BMS1P7,-1.5,0.287317277901265
ENSG00000270030,ENSG00000270030,0.2,0.914489161039469
ENSG00000270031,ENSG00000270031,-0.4,0.800037823697408
ENSG00000270035,ENSG00000270035,-2.0,0.183750085841953
ENSG00000270036,ENSG00000270036,,
ENSG00000270039,ENSG00000270039,-1.4,0.0496058835681422
ENSG00000270040,ENSG00000270040,-0.9,0.297704206675136
ENSG00000270048,ENSG00000270048,-0.4,0.750040144436248
ENSG00000270049,ATP6V0D1-DT,0.5,0.699285631846374
ENSG00000270050,ENSG00000270050,0.5,0.817038315171817
ENSG00000270052,ENSG00000270052,,
ENSG00000270055,ENSG00000270055,0.3,0.716804444770908
ENSG00000270059,ENSG00000270059,-0.2,0.928487108775279
ENSG00000270060,ENSG00000270060,0.3,0.750089293966571
ENSG00000270061,ENSG00000270061,-0.7,0.575544807990182
ENSG00000270062,ENSG00000270062,-0.1,0.934954922565484
ENSG00000270069,MIR222HG,-0.1,0.898269214736967
ENSG00000270071,ENSG00000270071,0.2,0.904730300638496
ENSG00000270072,ENSG00000270072,-1.0,0.0889513956154937
ENSG00000270074,ENSG00000270074,-1.4,0.27581682309759
ENSG00000270076,ENSG00000270076,-0.9,0.605233825293591
ENSG00000270077,ENSG00000270077,-2.8,0.000112580415649217
ENSG00000270083,ENSG00000270083,-0.6,0.735134738020663
ENSG00000270084,GAS5-AS1,-0.6,0.483084959667224
ENSG00000270087,ENSG00000270087,,
ENSG00000270091,ENSG00000270091,-2.0,0.000787388292161709
ENSG00000270095,ENSG00000270095,-0.4,0.787482939278611
ENSG00000270098,LDHAL6EP,-1.4,0.17271587932296
ENSG00000270104,ENSG00000270104,0.2,0.929860998987062
ENSG00000270105,ENSG00000270105,-1.0,0.445721435839464
ENSG00000270106,TSNAX-DISC1,-1.3,0.297576103354242
ENSG00000270108,ENSG00000270108,0.8,0.148566481173167
ENSG00000270110,ENSG00000270110,-1.0,0.231420755932065
ENSG00000270112,ST8SIA5-DT,-2.0,0.0890730903966405
ENSG00000270114,ENSG00000270114,,
ENSG00000270115,ENSG00000270115,-2.0,0.09996996854027
ENSG00000270116,ENSG00000270116,1.0,0.354042594031298
ENSG00000270120,ENSG00000270120,0.2,0.889194753760194
ENSG00000270124,ENSG00000270124,-0.9,0.28193575445859
ENSG00000270127,ENSG00000270127,0.2,0.754832279902663
ENSG00000270130,ENSG00000270130,-0.3,0.758971405277405
ENSG00000270133,ENSG00000270133,,
ENSG00000270137,ENSG00000270137,1.8,0.0022077538452919
ENSG00000270139,ENSG00000270139,-1.3,0.239263281668754
ENSG00000270140,ENSG00000270140,0.8,0.441289310578553
ENSG00000270147,ENSG00000270147,,
ENSG00000270154,ENSG00000270154,-0.8,0.435212134140685
ENSG00000270157,ENSG00000270157,-1.0,0.0836435877887168
ENSG00000270159,ENSG00000270159,1.1,0.429856550820733
ENSG00000270164,LINC01480,-1.3,0.155557782867639
ENSG00000270165,ENSG00000270165,-0.9,0.544213601106579
ENSG00000270168,ENSG00000270168,,
ENSG00000270170,NCBP2AS2,-0.2,0.876152931757364
ENSG00000270171,ENSG00000270171,-2.7,0.0473037664698043
ENSG00000270174,ENSG00000270174,0.5,0.643719777378403
ENSG00000270175,ENSG00000270175,-1.7,0.253099425803201
ENSG00000270177,PPP2CA-DT,-1.2,0.440776137539189
ENSG00000270178,ENSG00000270178,,
ENSG00000270179,ENSG00000270179,-0.2,0.90699560480835
ENSG00000270182,ENSG00000270182,,
ENSG00000270184,ENSG00000270184,-0.3,0.823939487767562
ENSG00000270190,ENSG00000270190,-0.6,0.70591396963503
ENSG00000270194,GOLGA4-AS1,0.9,0.372470629181069
ENSG00000270195,ENSG00000270195,-0.9,0.612150180925804
ENSG00000270196,GTF3C6P3,-0.2,0.916497423636697
ENSG00000270204,ENSG00000270204,,
ENSG00000270210,ENSG00000270210,0.5,0.670147328532411
ENSG00000270218,ENSG00000270218,0.9,0.544927459673209
ENSG00000270225,MTCO2P22,0.7,0.473232258569489
ENSG00000270228,ENSG00000270228,-1.0,0.23046676253684
ENSG00000270230,MTND6P22,2.0,0.0010670853231694
ENSG00000270231,NBPF8,-1.2,0.0077548986552939
ENSG00000270236,ENSG00000270236,-0.6,0.583587521715639
ENSG00000270248,ENSG00000270248,1.0,0.453435094479774
ENSG00000270255,ENSG00000270255,,
ENSG00000270257,ENSG00000270257,0.7,0.274852332221512
ENSG00000270259,ENSG00000270259,-1.7,0.283723979084785
ENSG00000270264,NDUFB8P2,-0.4,0.845877394823767
ENSG00000270265,ENSG00000270265,-1.9,0.106362814876705
ENSG00000270268,CORO1CP1,0.9,0.385768157923179
ENSG00000270269,IMMP1LP1,2.0,0.0014849719117146
ENSG00000270270,BNIP3P10,-0.1,0.966193712237499
ENSG00000270277,ENSG00000270277,0.4,0.600733651129482
ENSG00000270281,ENSG00000270281,-0.1,0.954569465564133
ENSG00000270282,ENSG00000270282,-0.9,0.623081274994539
ENSG00000270285,ENSG00000270285,-2.1,0.027295943786012
ENSG00000270292,ENSG00000270292,-2.5,0.0093994365836033
ENSG00000270294,XIAPP1,-0.8,0.367893741013725
ENSG00000270296,STX8P1,,
ENSG00000270300,PHACTR2P1,0.3,0.796437195607609
ENSG00000270304,ENSG00000270304,1.1,0.404638891208953
ENSG00000270307,MTATP6P2,,
ENSG00000270313,COX6CP16,0.9,0.405237944943431
ENSG00000270314,ENSG00000270314,-1.1,0.160168283517782
ENSG00000270325,BNIP3P9,0.8,0.637617298846688
ENSG00000270326,SMIM15P2,-1.2,0.415098291008287
ENSG00000270332,SMC2-DT,-0.6,0.607761061990951
ENSG00000270344,POC1B-AS1,-1.2,0.0591753197874597
ENSG00000270361,ENSG00000270361,-0.9,0.594421215401963
ENSG00000270367,ENSG00000270367,,
ENSG00000270377,ENSG00000270377,-1.9,0.0790706554758916
ENSG00000270378,ENSG00000270378,2.1,0.0682164786416264
ENSG00000270379,HEATR9,0.8,0.52435848207965
ENSG00000270387,ENSG00000270387,-0.6,0.478264077933118
ENSG00000270388,MTCO3P22,,
ENSG00000270390,SFXN4P1,0.6,0.69349052515553
ENSG00000270392,PFN1P2,0.8,0.196725058943541
ENSG00000270402,ENSG00000270402,-1.1,0.202521065335359
ENSG00000270403,ENSG00000270403,,
ENSG00000270405,ENSG00000270405,-0.1,0.917273148338387
ENSG00000270409,ENSG00000270409,-1.0,0.312074764659889
ENSG00000270412,ENSG00000270412,0.4,0.850562650785969
ENSG00000270419,CAHM,-0.2,0.900587236869073
ENSG00000270421,ENSG00000270421,-0.2,0.710331603239113
ENSG00000270426,ENSG00000270426,1.6,0.0821265671743534
ENSG00000270427,NRBF2P5,1.1,0.112394275172602
ENSG00000270429,KNOP1P2,-2.1,0.000739408084293461
ENSG00000270430,ENSG00000270430,,
ENSG00000270433,H3P37,0.3,0.829171864707368
ENSG00000270437,ENSG00000270437,0.7,0.699106692084701
ENSG00000270441,LAMB2P1,-1.2,0.272893583857305
ENSG00000270442,ENSG00000270442,0.3,0.739632032968872
ENSG00000270457,ENSG00000270457,0.3,0.818001301000249
ENSG00000270462,ENSG00000270462,-0.2,0.923001378963896
ENSG00000270469,ENSG00000270469,,
ENSG00000270470,ENSG00000270470,,
ENSG00000270479,BNIP3P37,,
ENSG00000270480,ENSG00000270480,-2.8,0.0177943405889905
ENSG00000270482,ENSG00000270482,,
ENSG00000270487,ENSG00000270487,-2.3,0.0315943107753167
ENSG00000270497,ENSG00000270497,0.1,0.922608663746856
ENSG00000270499,MKI67P1,0.7,0.642331139259075
ENSG00000270503,YTHDF2P1,0.5,0.720422434432348
ENSG00000270504,ENSG00000270504,-0.3,0.808612611325271
ENSG00000270510,ENSG00000270510,-0.5,0.525277437140204
ENSG00000270523,ENSG00000270523,-0.4,0.831794638477838
ENSG00000270524,QTRT1P1,,
ENSG00000270528,FAM133EP,0.7,0.412938347614062
ENSG00000270531,ENSG00000270531,-1.5,0.284480572265763
ENSG00000270532,PEBP1P2,,
ENSG00000270533,ENSG00000270533,-0.3,0.806243300242719
ENSG00000270540,ENSG00000270540,0.4,0.800413615350873
ENSG00000270547,LINC01235,2.6,0.0192521617899709
ENSG00000270549,ENSG00000270549,,
ENSG00000270550,IGHV3-30,1.9,0.0654975408890034
ENSG00000270553,ENSG00000270553,-0.5,0.6308065458033
ENSG00000270554,ENSG00000270554,0.7,0.470809266009175
ENSG00000270555,ENSG00000270555,0.2,0.898947537236727
ENSG00000270557,ENSG00000270557,0.6,0.664794361520226
ENSG00000270558,ENSG00000270558,-1.3,0.158944542101971
ENSG00000270560,APOOP1,,
ENSG00000270562,ENSG00000270562,-0.3,0.75928509428435
ENSG00000270569,ENSG00000270569,,
ENSG00000270571,ENSG00000270571,-0.3,0.689267602217941
ENSG00000270574,ENSG00000270574,1.2,0.155017153054653
ENSG00000270575,ENSG00000270575,-1.1,0.114498854567538
ENSG00000270577,ENSG00000270577,-0.4,0.788701411744944
ENSG00000270578,ENSG00000270578,,
ENSG00000270580,PKD1P6-NPIPP1,,
ENSG00000270585,SNX2P1,0.3,0.732647741994158
ENSG00000270589,ENSG00000270589,-0.9,0.0073821146270514
ENSG00000270591,ENSG00000270591,-0.9,0.503699424622249
ENSG00000270593,ENSG00000270593,-2.6,0.0465675365103783
ENSG00000270604,HCG17,0.2,0.907804031446853
ENSG00000270605,ENSG00000270605,-0.8,0.221397938686817
ENSG00000270606,PPIAP52,-3.5,1.63700533982689e-05
ENSG00000270607,NAV2-AS6,-0.4,0.700928919750514
ENSG00000270614,ENSG00000270614,-1.8,0.0018117160766307
ENSG00000270615,SGO1P1,,
ENSG00000270620,ENSG00000270620,1.2,0.239321376084639
ENSG00000270624,ENSG00000270624,-0.1,0.981423037529689
ENSG00000270629,NBPF14,-0.6,0.346163027955162
ENSG00000270632,ENSG00000270632,0.2,0.868053696342265
ENSG00000270638,ENSG00000270638,0.4,0.757870012567283
ENSG00000270640,ENSG00000270640,0.1,0.869356391700939
ENSG00000270641,TSIX,-1.3,0.294914487647792
ENSG00000270647,TAF15,0.5,0.00357068761002
ENSG00000270659,ENSG00000270659,1.3,0.201482598244983
ENSG00000270661,ENSG00000270661,-0.8,0.246481915607855
ENSG00000270664,ENSG00000270664,-1.3,0.413661003883128
ENSG00000270665,HNRNPA1P67,-2.1,0.12224541504735
ENSG00000270672,MTRNR2L6,0.9,0.347929647382285
ENSG00000270673,YTHDF3-DT,-0.9,0.482044119116023
ENSG00000270679,ENSG00000270679,0.1,0.982653403403889
ENSG00000270681,ENSG00000270681,-1.6,0.0040509327688062
ENSG00000270682,ENSG00000270682,,
ENSG00000270689,BUD13P1,-0.4,0.842415214829231
ENSG00000270690,ENSG00000270690,-0.7,0.525032521587379
ENSG00000270691,ENSG00000270691,,
ENSG00000270696,ENSG00000270696,-0.3,0.618990579502567
ENSG00000270697,ENSG00000270697,,
ENSG00000270702,ENSG00000270702,,
ENSG00000270704,ENSG00000270704,-0.7,0.470809266009175
ENSG00000270706,PRMT1P1,-2.2,0.10672856161673
ENSG00000270708,ENSG00000270708,,
ENSG00000270710,ENSG00000270710,,
ENSG00000270711,ENSG00000270711,-5.0,1.14119446262616e-06
ENSG00000270714,MICOS10P2,1.4,0.281139448586487
ENSG00000270720,ENSG00000270720,-1.6,0.233375784641852
ENSG00000270722,RNVU1-31,1.7,0.0584025889370467
ENSG00000270723,RPL23AP92,1.5,0.292344334822555
ENSG00000270727,ENSG00000270727,,
ENSG00000270728,ENSG00000270728,0.9,0.139140516498307
ENSG00000270739,ENSG00000270739,-0.3,0.832217036759179
ENSG00000270741,PRELID3BP8,1.7,0.195837908855473
ENSG00000270742,ENSG00000270742,-0.8,0.495874820939246
ENSG00000270751,FBXW7-AS1,0.1,0.920631884523784
ENSG00000270755,ENSG00000270755,0.5,0.799630569295399
ENSG00000270760,ENSG00000270760,-1.5,0.178816807660614
ENSG00000270761,CD2AP-DT,,
ENSG00000270764,ENSG00000270764,-0.1,0.928435879829262
ENSG00000270765,GAS2L2,-0.4,0.757299229131632
ENSG00000270767,ENSG00000270767,1.4,0.391406101325052
ENSG00000270772,PDHA1P1,-0.3,0.638260721828924
ENSG00000270776,ENSG00000270776,1.3,0.347828227042417
ENSG00000270778,BUB1P1,,
ENSG00000270781,ENSG00000270781,-0.5,0.7416447909464
ENSG00000270792,ENSG00000270792,,
ENSG00000270797,ENSG00000270797,,
ENSG00000270798,ENSG00000270798,-2.3,0.105787845141706
ENSG00000270799,ENSG00000270799,0.5,0.684339755371657
ENSG00000270802,ENSG00000270802,1.2,0.326611006083354
ENSG00000270804,ENSG00000270804,-0.6,0.471452602702312
ENSG00000270809,CHCHD2P11,-1.1,0.423426461746985
ENSG00000270811,ENSG00000270811,,
ENSG00000270812,ENSG00000270812,-1.5,0.266902809442622
ENSG00000270813,NANOGNBP3,,
ENSG00000270814,DMAC1P1,,
ENSG00000270816,LINC00221,,
