# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-46
# Timestamp: Wed, 22-May-2024 15:40:47
Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon' .foldChange	'COVID-19' vs 'normal' in 'colon'.pValue	'COVID-19' vs 'normal' in 'lung' .foldChange	'COVID-19' vs 'normal' in 'lung'.pValue
ENSG00000257556	LINC02298	-2.4	0.00127305377884524	0.1	0.959391810823652
ENSG00000257557	PPP1R12A-AS1	-1.0	0.0491684545504931	-2.2	2.96722343180204E-4
ENSG00000257564	ENSG00000257564	1.6	0.271248726797591		
ENSG00000257568	ENSG00000257568	-1.8	0.0139789691437521	0.7	0.451212934288631
ENSG00000257576	HSPD1P4	-1.4	0.0523346697854508	-2.3	0.00305491109861425
ENSG00000257582	LINC01475	-0.4	0.713180283228713		
ENSG00000257591	ZNF625	0.1	0.916717825212263	-0.2	0.928009463131288
ENSG00000257596	SCAT2	-2.3	1.47985881880426E-4	0.5	0.680883611586771
ENSG00000257599	OVCH1-AS1	-0.8	0.283041408907619	-0.1	0.946078043538188
ENSG00000257604	ENSG00000257604	-4.6	1.15290087697336E-7	-2.7	0.00599046969900363
ENSG00000257605	MYG1-AS1	0.6	0.603057862660105	1.5	0.100649380537412
ENSG00000257611	ENSG00000257611	-0.7	0.654892511680129	-3.7	8.64886228860174E-8
ENSG00000257612	MIR4307HG	-4.2	1.66447774109699E-5		
ENSG00000257613	ENSG00000257613	-0.6	0.557480979298234	-2.8	5.55185963753475E-4
ENSG00000257621	PSMA3-AS1	-0.3	0.193534021415001	-0.4	0.0818186950481069
ENSG00000257624	ENSG00000257624	-2.8	0.016010775290245	0.6	0.735857503331354
ENSG00000257636	G2E3-AS1	0.8	0.463438411772634	-0.3	0.810285267577241
ENSG00000257640	ENSG00000257640	-2.5	0.00361420972377893		
ENSG00000257642	KCCAT198	-1.5	0.299515136629939		
ENSG00000257643	ENSG00000257643	-1.5	0.100685979572056	2.0	0.0735413064199121
ENSG00000257647	ENSG00000257647	0.3	0.69573712148872	-1.9	0.00633955673350966
ENSG00000257657	ENSG00000257657	-1.1	0.426549114258754	-0.4	0.832924004417365
ENSG00000257658	ENSG00000257658	-1.0	0.384990474287137	-0.4	0.730221438213347
ENSG00000257660	ADCY6-DT	-1.7	0.095406417882045		
ENSG00000257662	EIF4A1P12	-1.3	0.409208426284088		
ENSG00000257666	CBX3P5	0.3	0.815356386340623	-0.1	0.934158682198488
ENSG00000257671	KRT7-AS			-0.9	0.345572421971077
ENSG00000257674	ENSG00000257674	-2.1	0.00981442327291337	0.4	0.693181332865794
ENSG00000257680	ENSG00000257680	-2.0	0.0638586817111271	-2.0	0.161476607408399
ENSG00000257681	ENSG00000257681	-0.4	0.703555429085527	0.3	0.811400534545336
ENSG00000257696	ENSG00000257696	-0.4	0.758527028549785		
ENSG00000257698	GIHCG	0.4	0.585920359391647	-1.2	0.127923901304902
ENSG00000257702	LBX2-AS1	-0.6	0.508928125891206	-0.4	0.799365091755554
ENSG00000257704	INAFM1	-0.4	0.589053681764522	-0.4	0.71106347132626
ENSG00000257715	ENSG00000257715	-0.5	0.722519345312544	1.5	0.205771225626164
ENSG00000257723	CHCHD3P2	-0.8	0.58884085302777		
ENSG00000257725	LINC02399	-2.6	0.0261109126137592	-2.6	0.0435356394002075
ENSG00000257727	CNPY2	-0.7	0.223378008635552	0.3	0.729614038365353
ENSG00000257735	ENSG00000257735	-0.8	0.464119695859185	-2.6	0.0326756337090684
ENSG00000257740	ENSG00000257740	-0.8	0.429487926466762	-0.3	0.863211000835707
ENSG00000257743	MGAM2	-2.2	0.0163083344948748	2.9	7.11330109152614E-5
ENSG00000257746	ENSG00000257746	-1.3	0.316792022743771		
ENSG00000257752	ENSG00000257752	-0.9	0.371837152198709	-0.1	0.965039563203452
ENSG00000257754	ENSG00000257754	-1.0	0.33551573220661		
ENSG00000257759	ENSG00000257759	-0.6	0.596945345341676	-3.4	5.28517999858575E-4
ENSG00000257761	ENSG00000257761	-2.1	0.0736323136125443		
ENSG00000257763	OR5BK1P	-2.3	0.0185472936357502	-2.4	0.045308409824516
ENSG00000257766	ENSG00000257766	-1.0	0.495307374846022		
ENSG00000257769	ENSG00000257769	-0.6	0.569195186018018	0.2	0.909025060765953
ENSG00000257773	ST13P3	-0.6	0.629318034237486	2.1	0.0680082097263072
ENSG00000257781	ENSG00000257781			-1.9	0.164860141185324
ENSG00000257784	LINC02400			-1.4	0.354593692022848
ENSG00000257786	AKIRIN1P1			-0.8	0.62663399411533
ENSG00000257800	FNBP1P1	-0.9	0.190690592172737	-0.7	0.476437123924131
ENSG00000257802	MRS2P2	-1.1	0.0222774869066954	-0.9	0.280395401016495
ENSG00000257803	PIGAP1	-1.2	0.158534480123825	-1.1	0.250416535544146
ENSG00000257809	ENSG00000257809	-1.0	0.48522972780419		
ENSG00000257815	PRANCR	-0.5	0.226689683303634	-1.2	0.139465261133076
ENSG00000257817	ENSG00000257817	-2.2	0.0407759732950353	-3.6	3.744133764131E-4
ENSG00000257818	C1GALT1P1	-3.1	5.9347119095768E-6	-1.7	0.00551671566351825
ENSG00000257826	ENSG00000257826			-0.4	0.832374830972424
ENSG00000257829	ENSG00000257829	-0.9	0.512962118835248		
ENSG00000257831	ENSG00000257831	-0.5	0.569009672795103	0.6	0.644271734791667
ENSG00000257835	ENSG00000257835			-2.1	0.0593925797370735
ENSG00000257838	OTOAP1	-1.4	0.29589536461066	-0.5	0.800211021239551
ENSG00000257842	LINC02588	-3.0	0.00183872104190688		
ENSG00000257845	LINC02294	-3.0	3.58592600260682E-4		
ENSG00000257846	ENSG00000257846	-0.1	0.927885534346798	-0.8	0.518127051272623
ENSG00000257847	LSM3P2	-3.2	8.99710079056878E-4	-1.9	0.0751793126313457
ENSG00000257851	HNRNPA3P10	-2.6	1.0627661148246E-4	0.3	0.857259748255578
ENSG00000257858	MTND1P24			-0.7	0.714804242858432
ENSG00000257859	CASC18	-0.2	0.901006517436666	-0.4	0.862261430019084
ENSG00000257863	ENSG00000257863	0.5	0.737231994362976		
ENSG00000257875	ENSG00000257875	-1.9	0.00286179027874463	-1.5	0.0353449792070752
ENSG00000257878	ENSG00000257878	-1.3	0.287469186307055	-2.9	0.0322007343342905
ENSG00000257879	ENSG00000257879			-2.2	0.10674756723073
ENSG00000257880	ENSG00000257880	-2.5	0.0182382087260998		
ENSG00000257890	ENSG00000257890	-1.9	0.193786305876059	-1.9	0.118860014282006
ENSG00000257894	ENSG00000257894	0.5	0.585969214484401	-2.1	0.00710100573693151
ENSG00000257896	ENSG00000257896	-0.6	0.552480671681988	0.2	0.855497626954143
ENSG00000257905	ENSG00000257905			-1.6	0.320721777113598
ENSG00000257906	LINC02156	-2.9	0.00264378043805623	-1.5	0.302003042632723
ENSG00000257907	EEF1A1P17	-0.2	0.879686859983066		
ENSG00000257910	ENSG00000257910	0.1	0.969460013912599	0.9	0.535736482072365
ENSG00000257913	DDN-AS1	-2.6	0.00380208724926916	-0.1	0.935885894893709
ENSG00000257923	CUX1	0.7	0.0112233623969625	-0.2	0.423411547798274
ENSG00000257925	ENSG00000257925	-2.2	0.065573781198395	-1.4	0.345878480193347
ENSG00000257941	ENSG00000257941	0.6	0.41040822020925	-0.3	0.708100850447981
ENSG00000257943	ENSG00000257943	-1.3	0.181441038173323	-1.6	0.231121777201777
ENSG00000257947	ENSG00000257947	-2.8	4.84100390804421E-4	2.1	0.0287304118736671
ENSG00000257949	TEN1			-0.3	0.895842431498712
ENSG00000257950	P2RX5-TAX1BP3	-1.3	0.109461744432141		
ENSG00000257951	ENSG00000257951	-0.2	0.908044400364977		
ENSG00000257953	ENSG00000257953	-1.0	0.28995403589607	-1.1	0.377386160889634
ENSG00000257954	ENSG00000257954	-2.9	9.68566476966784E-5	-0.1	0.933661129389304
ENSG00000257956	NOP56P3	-1.7	0.100600152357726	-1.8	0.0708934964343401
ENSG00000257957	QRSL1P3	-0.8	0.139676821652956	-0.8	0.244423658896689
ENSG00000257964	ENSG00000257964	-1.7	0.0518189162954565	-1.0	0.430668242276891
ENSG00000257966	OLA1P3	-0.9	0.489474797549587		
ENSG00000257979	SNRPGP18	-0.4	0.26404451095199	-0.3	0.682179993409761
ENSG00000257989	ENSG00000257989	-0.2	0.895872180253366	-3.0	5.14579774688263E-4
ENSG00000257999	ENSG00000257999	-1.8	0.190853268583765		
ENSG00000258001	ENSG00000258001	-0.2	0.931714265323877	-1.4	0.323069645710565
ENSG00000258010	ENSG00000258010	-0.2	0.882514327694326	-1.0	0.35760183281536
ENSG00000258012	ENSG00000258012	-1.0	0.24538184454136	0.5	0.607507965123226
ENSG00000258013	RPL3P13	-2.6	0.00196507417324744	-4.2	3.66032089025815E-9
ENSG00000258016	HIGD1AP1	-0.2	0.926908348486085		
ENSG00000258017	ENSG00000258017	-0.8	0.548973190752946		
ENSG00000258021	ENSG00000258021	-2.2	0.0059116207916075	0.1	0.973004579810049
ENSG00000258024	OR5BT1P	-0.1	0.953293034898253	-4.0	2.6967309527269E-4
ENSG00000258026	ENSG00000258026	0.1	0.940613831125323	-0.2	0.875914671151752
ENSG00000258033	SNX5P2	-2.2	0.0477253202331381		
ENSG00000258034	ENSG00000258034	-2.4	0.00269438751403707	-2.0	0.0143906190092698
ENSG00000258035	ENSG00000258035	-0.9	0.449541199817016	2.6	0.008681136245771
ENSG00000258038	LINC02327	-2.0	0.157095514302863		
ENSG00000258039	ENSG00000258039	-1.5	0.177296268073176	-2.4	0.0861760053737969
ENSG00000258044	ENSG00000258044	1.6	0.00596290436427834	0.3	0.71607849132528
ENSG00000258048	ENSG00000258048	-1.5	0.0638806694152489	0.8	0.559862591520175
ENSG00000258053	ENSG00000258053	-3.1	4.62838870082839E-5	0.2	0.934539339879824
ENSG00000258056	ENSG00000258056	-0.3	0.640474305788744	0.4	0.769390162424978
ENSG00000258057	BCDIN3D-AS1	-1.2	0.11753902266325	-0.4	0.729715092448099
ENSG00000258066	ENSG00000258066	0.6	0.672077108265631	-2.9	0.00143432070714781
ENSG00000258068	ENSG00000258068	-1.4	0.190075507802829	-2.2	0.0179419177933155
ENSG00000258077	ENSG00000258077			-1.9	0.168450140989104
ENSG00000258081	ENSG00000258081	-4.6	2.85938448463758E-6		
ENSG00000258082	ENSG00000258082	-1.9	0.179193495735978	-0.6	0.740454278694126
ENSG00000258083	OR9A4	0.3	0.835285670638872	-3.2	0.00731661811665434
ENSG00000258086	ENSG00000258086	1.6	0.0658035607114198	0.5	0.700430870260462
ENSG00000258090	ENSG00000258090	1.5	0.00158513237275331	1.0	0.0621059192626036
ENSG00000258096	ENSG00000258096	-1.2	0.412318131800158		
ENSG00000258099	ATXN2-AS	-1.7	0.0514843378410826	-1.3	0.231140428730224
ENSG00000258100	LINC02823			-0.8	0.647780676299129
ENSG00000258101	ENSG00000258101	-0.3	0.857589585100406	-1.9	0.101658091988551
ENSG00000258102	MAP1LC3B2	0.9	0.0287800863551375	1.0	0.0235392203455944
ENSG00000258111	ENSG00000258111	0.1	0.940320327045526	0.6	0.721361533540314
ENSG00000258121	ENSG00000258121	-0.6	0.693536193840943		
ENSG00000258122	ENSG00000258122	-1.8	0.183903070192801		
ENSG00000258128	MKRN9P	-1.6	0.199907060043479		
ENSG00000258136	ENSG00000258136	-0.8	0.255809110350597	-0.6	0.387822388510315
ENSG00000258137	ENSG00000258137	1.2	0.257840321022241	-0.4	0.807247161228635
ENSG00000258162	ENSG00000258162	-0.8	0.451308696207859	-0.3	0.823261268760582
ENSG00000258168	ENSG00000258168	0.5	0.440325315834465	-1.4	9.67529633292482E-4
ENSG00000258169	LINC00485	0.1	0.969423618633975	1.9	0.162258927006799
ENSG00000258170	ENSG00000258170	-1.5	0.272079868819842	-1.3	0.298418443129829
ENSG00000258171	LINC02412	-0.9	0.444533068054919	0.2	0.911029167375463
ENSG00000258172	ENSG00000258172	-1.8	0.0495325996523257	-0.5	0.745827662270558
ENSG00000258177	ENSG00000258177	-1.7	0.208004147229392		
ENSG00000258181	ENSG00000258181	0.4	0.780271450797223	-0.7	0.663054018499525
ENSG00000258199	ENSG00000258199	0.7	0.135592500515377	0.3	0.56132784369369
ENSG00000258204	ENSG00000258204	1.9	0.0780809847984696		
ENSG00000258210	ENSG00000258210			0.4	0.762786777039752
ENSG00000258212	ZNF75BP	-1.3	0.0968132872726349	1.2	0.330829371323707
ENSG00000258215	ENSG00000258215			-1.1	0.405231171757237
ENSG00000258216	ENSG00000258216	-3.5	0.00175758135083632		
ENSG00000258225	ENSG00000258225	0.5	0.730453163536263	-0.5	0.735718851996677
ENSG00000258227	CLEC5A	1.1	0.337900974395774	2.2	1.22601598543689E-4
ENSG00000258230	ENSG00000258230	-1.5	0.0450183081008885	-0.7	0.414763782374673
ENSG00000258231	ENSG00000258231	-1.6	0.248538807418607		
ENSG00000258233	ARHGAP42P5			0.3	0.868707040178318
ENSG00000258234	ENSG00000258234	1.2	0.262879318361473	-2.2	0.0100265427117539
ENSG00000258239	MTND2P17			-4.0	2.44160840383801E-4
ENSG00000258256	ENSG00000258256	-2.8	0.00228014922911954	-0.9	0.622041064302024
ENSG00000258260	ENSG00000258260	-1.0	0.525098509005343		
ENSG00000258268	ENSG00000258268	-1.1	0.258263377772841	-0.5	0.576258900553652
ENSG00000258271	ENSG00000258271	-1.0	0.498312404850511		
ENSG00000258272	ENSG00000258272	0.4	0.816140353076401		
ENSG00000258274	ENSG00000258274	0.5	0.329754887693417	-0.8	0.0610308221605722
ENSG00000258284	POLR2KP1	-2.1	0.0339629719791257	-1.4	0.230245453459188
ENSG00000258289	CHURC1	0.8	0.0251100770659004		
ENSG00000258301	VASH1-AS1	-2.2	0.0413130044877279	-1.7	0.178952934229688
ENSG00000258302	ENSG00000258302	-1.0	0.0436782681597006	-0.8	0.174352025737033
ENSG00000258303	ENSG00000258303	-0.3	0.737863808366758	-1.7	0.0439384874036996
ENSG00000258308	ENSG00000258308	-0.3	0.839906765764721	-0.7	0.684752121280516
ENSG00000258311	ENSG00000258311	-1.1	0.269552552662027	-2.4	5.6533325029148E-4
ENSG00000258315	C17orf49	1.2	0.237979573522777	-1.7	0.121892762199399
ENSG00000258317	ENSG00000258317	-1.2	0.0968193134511151	-0.3	0.831838236995906
ENSG00000258323	ENSG00000258323	0.4	0.731245582399163	-0.8	0.313923127958141
ENSG00000258325	ITFG2-AS1	-0.5	0.693580326780674	-1.7	0.125026809236139
ENSG00000258337	ENSG00000258337	0.7	0.38874238157102	-1.1	0.100192188343556
ENSG00000258344	ENSG00000258344	-2.8	5.10098363690484E-7	-0.5	0.698504181783888
ENSG00000258352	IFITM3P6	-0.2	0.82443289563632	-0.9	0.318249722458575
ENSG00000258354	ENSG00000258354	0.6	0.726764870659309		
ENSG00000258355	ENSG00000258355	0.4	0.824077436735822		
ENSG00000258357	NSA2P2	0.4	0.788641483454906	0.8	0.583792356825533
ENSG00000258359	PCNPP1	-1.0	0.214833694289901	0.3	0.804563779791633
ENSG00000258365	ENSG00000258365	-2.8	6.09176248420786E-5	0.4	0.67079364971718
ENSG00000258366	RTEL1	-1.7	0.11475317836054	-1.6	0.250223212232823
ENSG00000258373	SLC25A3P2	-0.8	0.48895783515364	0.3	0.830019525730891
ENSG00000258376	ENSG00000258376	-0.9	0.440816198478687	-1.3	0.0794502276659602
ENSG00000258378	ENSG00000258378	0.4	0.755283893254998	0.6	0.682681201313469
ENSG00000258380	ENSG00000258380	-2.2	0.0326483885316227	0.1	0.943349788939823
ENSG00000258384	RCCD1-AS1	-1.9	0.163464771650512	-0.4	0.813856450377839
ENSG00000258385	ENSG00000258385	-1.3	0.383640789966007	-1.5	0.332781107460938
ENSG00000258386	ENSG00000258386	-2.8	0.0187840724565302	-2.4	0.0864363511696333
ENSG00000258388	PPT2-EGFL8	-0.1	0.957392890497676	-0.7	0.639417037800349
ENSG00000258399	ENSG00000258399	-0.5	0.606844558662011	2.4	0.0314659907279814
ENSG00000258400	ENSG00000258400	1.7	0.0341287593481803	0.3	0.792796365609849
ENSG00000258404	LINC02320	0.3	0.828345601018167	2.1	0.103231740085302
ENSG00000258405	ZNF578	-1.2	0.179979737729833	-0.6	0.505838810808685
ENSG00000258407	ENSG00000258407	-2.4	0.0268366329821989	-0.5	0.731074339932396
ENSG00000258412	ENSG00000258412	-1.8	0.00314724859308942	-2.2	0.0499774406735721
ENSG00000258413	ENSG00000258413	-1.2	0.437131646528681		
ENSG00000258414	ENSG00000258414	-1.0	0.351186444203843	0.6	0.679343032378554
ENSG00000258416	ENSG00000258416	-0.4	0.832218824893264		
ENSG00000258419	ENSG00000258419			-1.6	0.265231182441413
ENSG00000258424	ENSG00000258424	0.1	0.970163808220977		
ENSG00000258425	ENSG00000258425			-0.1	0.980642754246481
ENSG00000258428	ENSG00000258428	-2.0	0.00589902563173333	-0.1	0.917606109738606
ENSG00000258437	ENSG00000258437	-0.5	0.777610011074033		
ENSG00000258439	ENSG00000258439	-4.2	1.01721964390924E-5	-0.1	0.950361753469843
ENSG00000258441	LINC00641	0.5	0.16583052253438	-0.9	0.0716300708774356
ENSG00000258443	ENSG00000258443	-0.8	0.247564020913159	-1.8	0.0846389161610846
ENSG00000258445	MAD2L1P1	-0.6	0.664593936205741	0.9	0.459440610822292
ENSG00000258448	ENSG00000258448	-0.5	0.755908760766949	0.8	0.585918847817948
ENSG00000258449	ENSG00000258449	-3.2	2.87447767062385E-4	1.2	0.118157828923017
ENSG00000258450	ENSG00000258450	-0.8	0.633070269826469		
ENSG00000258454	ENSG00000258454	-2.1	0.119381266308713		
ENSG00000258455	ENSG00000258455	0.4	0.675294981985198	-0.6	0.541568403344948
ENSG00000258457	ENSG00000258457	-1.1	0.347395180924678	0.8	0.560624788493222
ENSG00000258458	ENSG00000258458	-2.5	0.00441490926082618	-1.2	0.233263696630642
ENSG00000258461	ENSG00000258461	-1.2	0.230203505492729	-1.6	0.158430595561512
ENSG00000258466	ENSG00000258466	-2.2	0.0604017770880099		
ENSG00000258467	PHKBP2			-0.4	0.79878394110579
ENSG00000258469	CHMP4BP1	-2.7	4.27480200536507E-4	-2.0	0.0682164786416264
ENSG00000258471	ENSG00000258471	-1.7	0.0819358955976864		
ENSG00000258472	ENSG00000258472	-0.2	0.817243001128766	1.0	0.144848826669582
ENSG00000258474	LINC02313	-1.5	0.215884661161907		
ENSG00000258476	LINC02207	-0.3	0.803407393911699	1.5	0.116131455364408
ENSG00000258479	LINC00640	-1.2	0.370434611080092		
ENSG00000258483	LINC02251	0.3	0.790376587600933		
ENSG00000258484	SPESP1	0.2	0.840700672137812	0.7	0.509241531862646
ENSG00000258485	SRMP2	-1.6	0.0369319399208852	-2.1	0.0189105118407331
ENSG00000258487	LINC02277			-0.5	0.810725818168079
ENSG00000258489	ENSG00000258489			-0.1	0.946755226519614
ENSG00000258490	ENSG00000258490	0.9	0.144086258862236	0.6	0.423941920078461
ENSG00000258498	DIO3OS	-1.3	0.0344262242873239		
ENSG00000258499	LINC02287	-3.5	0.00351542485505154		
ENSG00000258500	ENSG00000258500	-2.2	0.0938250962993535		
ENSG00000258501	EIF3LP1	0.4	0.447657835969572		
ENSG00000258502	LINC02290	-3.8	4.29120888657275E-4	-1.8	0.223359972263201
ENSG00000258503	ENSG00000258503			-0.9	0.597537754115412
ENSG00000258510	ENSG00000258510	-2.8	0.00253299954149487	-2.9	0.00314101326493731
ENSG00000258512	LINC00239	-3.0	0.00104767769430015	0.6	0.714849441320518
ENSG00000258513	ENSG00000258513	-1.8	0.164656602074779		
ENSG00000258515	ENSG00000258515	-0.1	0.912055267249595	0.6	0.50533046423243
ENSG00000258517	ENSG00000258517			1.0	0.571759713420423
ENSG00000258521	ENSG00000258521	-3.3	1.19225977082405E-4	-0.9	0.34730869531199
ENSG00000258525	ENSG00000258525	-0.9	0.404255645789612	-2.4	0.00308976885927798
ENSG00000258526	ENSG00000258526	-2.0	9.26509166123347E-4	0.3	0.766181240329094
ENSG00000258527	ASB9P1	-0.6	0.530530415655709	-2.5	0.00648793322977479
ENSG00000258531	BANF1P1	-1.2	0.209737938396738	-2.5	2.54801750777862E-4
ENSG00000258535	ENSG00000258535	-2.5	0.0314155842247961		
ENSG00000258537	FRMD6-AS2	-0.8	0.352798936814881		
ENSG00000258539	ENSG00000258539	-2.7	0.00605243833142565	-2.8	0.0204713955131596
ENSG00000258545	RHOXF1-AS1	-1.3	0.0718432530781899	-1.9	0.00451631221462817
ENSG00000258546	CENPUP2	-2.4	0.0108198677554635	1.3	0.154157571201713
ENSG00000258548	LINC00645	-1.0	0.528378941455021	-1.4	0.216630421602567
ENSG00000258551	CRAT37	-1.0	0.473562490875739		
ENSG00000258553	ENSG00000258553	-2.2	0.0527851871799323	-1.3	0.386368798651284
ENSG00000258555	SPECC1L-ADORA2A	-1.9	0.100910971498245	0.5	0.786547702101645
ENSG00000258558	ENSG00000258558	-0.6	0.418991710222172	0.4	0.684435368610626
ENSG00000258559	ENSG00000258559	-0.3	0.813064973734293	-0.2	0.916490747254239
ENSG00000258561	ENSG00000258561	-1.5	0.0516519522168626	-0.5	0.693016043471485
ENSG00000258562	ENSG00000258562	-0.5	0.780822800767649	-1.8	0.246016775335803
ENSG00000258565	BLZF2P	-2.9	0.00292359385771102	-1.1	0.4619541197675
ENSG00000258568	RHOQP1	-0.7	0.510452881944711	1.3	0.255461912981438
ENSG00000258569	ENSG00000258569	-1.9	0.133527488141802	0.4	0.848678607349956
ENSG00000258571	PTTG4P	-0.4	0.697506895436475	1.2	0.160525544935099
ENSG00000258572	ENSG00000258572	-2.2	0.0777414051145931		
ENSG00000258577	SNRPGP1	0.5	0.742533654481681	1.4	0.34459943030021
ENSG00000258578	ENSG00000258578	0.3	0.791748810876771	-0.2	0.911166162998406
ENSG00000258580	ENSG00000258580	-1.1	0.173799937766222	-3.9	2.17393655514864E-4
ENSG00000258581	ENSG00000258581	-0.5	0.623845791141948	-0.9	0.186877562514671
ENSG00000258583	LINC01500	-1.5	0.305508007433434		
ENSG00000258584	FAM181A-AS1	-1.4	0.320892548957028	-0.9	0.543356919949889
ENSG00000258590	NBEAP1	0.3	0.766401482044469	0.5	0.718813716293073
ENSG00000258591	PPIAP4	-2.2	0.0842212250491855		
ENSG00000258592	ENSG00000258592	-0.2	0.928431709942611		
ENSG00000258593	ENSG00000258593	-3.7	1.70690374674333E-9	0.5	0.783717509402072
ENSG00000258599	ENSG00000258599	-1.4	0.245343718130488		
ENSG00000258601	ENSG00000258601	-1.6	0.2563535328472		
ENSG00000258602	LINC01629	0.6	0.684994444838197		
ENSG00000258608	DNAJC19P9	0.4	0.562004566840796	0.5	0.549357987479599
ENSG00000258609	LINC-ROR	-0.9	0.556746020169267		
ENSG00000258611	YBX2P2	-0.8	0.572218344300222		
ENSG00000258613	RPL21P7	-2.0	0.0540097318561976		
ENSG00000258615	ENSG00000258615	-0.9	0.373793493961946	-0.2	0.894426017325264
ENSG00000258616	LINC02303	-1.2	0.42891743080102		
ENSG00000258619	ENSG00000258619	-2.3	0.0440297426605327		
ENSG00000258620	ENSG00000258620	-1.0	0.448882067746133	-0.3	0.894426017325264
ENSG00000258626	COX7A2P1	-2.8	0.00268623884850946	-0.3	0.883506955372642
ENSG00000258630	LINC02292	-3.0	0.0115922968826412		
ENSG00000258632	ENSG00000258632	-1.8	0.0962745808579878	-0.9	0.436262425404574
ENSG00000258634	ENSG00000258634	-0.3	0.734899999483874	-0.4	0.334066079579661
ENSG00000258636	ENSG00000258636	0.8	0.44019056193391	-0.1	0.926010378553365
ENSG00000258637	ENSG00000258637	-1.3	0.182540029632893	-2.2	0.0731416036864635
ENSG00000258640	RPL21P5	-0.8	0.30386898847406	0.7	0.587124443781815
ENSG00000258643	BCL2L2-PABPN1	-0.6	0.617801986168424	0.2	0.914270226566814
ENSG00000258645	HSPE1P2	0.3	0.705743495159365	1.1	0.118229314577637
ENSG00000258646	ENSG00000258646	-4.5	1.35405988854944E-7	-0.9	0.488162060317793
ENSG00000258647	LINC00930	-2.6	0.0219732726109749	0.5	0.782048338374762
ENSG00000258648	UBE2CP1	0.2	0.882305580042808	-0.3	0.85337755895699
ENSG00000258650	HSBP1P1	-0.5	0.763565968552282		
ENSG00000258653	ENSG00000258653	-2.2	0.00415329344997125	-2.6	0.0148094299400218
ENSG00000258654	ENSG00000258654			-1.6	0.295849186449059
ENSG00000258655	ARHGAP5-AS1	1.0	0.197581420424873	-1.3	0.206235646247827
ENSG00000258658	ENSG00000258658	-0.4	0.764982112442025	-1.0	0.550255985730862
ENSG00000258659	TRIM34	0.7	0.552378474849891	2.0	0.0900589653831377
ENSG00000258661	ENSG00000258661			-2.4	0.0785226825132459
ENSG00000258662	ENSG00000258662	-0.8	0.593154862550346	-2.0	0.10011132991219
ENSG00000258667	HIF1A-AS3	2.2	0.00511825542276607	2.5	4.15974382823753E-5
ENSG00000258672	ENSG00000258672			-0.7	0.659591466196656
