Gene ID	Gene Name_x	Colon_FoldChange	Colon_pValue	Gene Name_y	Lung_FoldChange	Lung_pValue
ENSG00000267511	ADAD1P2	-2.5_0.0097905769531144	0.0097905769531144	ADAD1P2	0.1_0.949611322211408	0.949611322211408
ENSG00000267515	ENSG00000267515	0.4_0.803875021750035	0.803875021750035	ENSG00000267515	-0.3_0.818703826916326	0.818703826916326
ENSG00000267518	ENSG00000267518	0.2_0.893160318615839	0.893160318615839	ENSG00000267518	NA_NA	NA
ENSG00000267519	MIR23AHG	-1.5_0.0710075377126857	0.0710075377126857	MIR23AHG	-2.8_7.538446725971958e-11	7.538446725971958e-11
ENSG00000267523	ENSG00000267523	-1.4_0.160719720102197	0.160719720102197	ENSG00000267523	1.7_0.0463128802844347	0.0463128802844347
ENSG00000267526	ENSG00000267526	-1.3_0.167105362007959	0.167105362007959	ENSG00000267526	0.3_0.831618979434132	0.831618979434132
ENSG00000267529	ENSG00000267529	-0.1_0.899804532617445	0.899804532617445	ENSG00000267529	-1.2_0.038926287876871	0.038926287876871
ENSG00000267530	LINC01836	NA_NA	NA	LINC01836	-1.8_0.213403165900929	0.213403165900929
ENSG00000267532	MIR497HG	-1.6_0.194922311038553	0.194922311038553	MIR497HG	NA_NA	NA
ENSG00000267534	S1PR2	NA_NA	NA	S1PR2	0.3_0.748181701123434	0.748181701123434
ENSG00000267541	MTCO2P2	0.3_0.732747288324414	0.732747288324414	MTCO2P2	0.4_0.694860657560073	0.694860657560073
ENSG00000267543	ENSG00000267543	-1.7_0.0332251996240194	0.0332251996240194	ENSG00000267543	-0.4_0.66266027921302	0.66266027921302
ENSG00000267544	HIKESHIP2	1.0_0.101244896745339	0.101244896745339	HIKESHIP2	0.7_0.316319525106512	0.316319525106512
ENSG00000267546	ENSG00000267546	-3.4_0.0006182934461916	0.0006182934461916	ENSG00000267546	0.3_0.860860609590073	0.860860609590073
ENSG00000267547	ENSG00000267547	-1.1_0.273824611374103	0.273824611374103	ENSG00000267547	-1.6_0.113329928795977	0.113329928795977
ENSG00000267549	ZSCAN5A-AS1	-0.5_0.738059094801313	0.738059094801313	ZSCAN5A-AS1	0.5_0.688390068854981	0.688390068854981
ENSG00000267550	ENSG00000267550	-1.6_0.231924985848686	0.231924985848686	ENSG00000267550	-1.6_0.308065590052246	0.308065590052246
ENSG00000267551	GNA15-DT	-3.3_1.40831439349015e-05	1.40831439349015e-05	GNA15-DT	0.7_0.539547663707258	0.539547663707258
ENSG00000267554	ENSG00000267554	-1.9_0.0360618020825046	0.0360618020825046	ENSG00000267554	-0.9_0.265466248887972	0.265466248887972
ENSG00000267557	ENSG00000267557	-0.1_0.933167903606508	0.933167903606508	ENSG00000267557	-1.6_0.264863641567768	0.264863641567768
ENSG00000267560	ENSG00000267560	-1.3_0.0403905696731683	0.0403905696731683	ENSG00000267560	-0.6_0.408845184913372	0.408845184913372
ENSG00000267561	ENSG00000267561	-0.3_0.862694291646512	0.862694291646512	ENSG00000267561	0.6_0.692942037414955	0.692942037414955
ENSG00000267563	ENSG00000267563	-2.0_0.110951288263076	0.110951288263076	ENSG00000267563	-1.9_0.0712448135693665	0.0712448135693665
ENSG00000267565	ENSG00000267565	-1.6_0.0327881206085379	0.0327881206085379	ENSG00000267565	-0.7_0.546896253158738	0.546896253158738
ENSG00000267575	ENSG00000267575	-1.2_0.0917722341745634	0.0917722341745634	ENSG00000267575	-1.2_0.0669739884486342	0.0669739884486342
ENSG00000267582	ENSG00000267582	0.3_0.859041184149696	0.859041184149696	ENSG00000267582	NA_NA	NA
ENSG00000267583	ENSG00000267583	NA_NA	NA	ENSG00000267583	0.1_0.942813304927698	0.942813304927698
ENSG00000267585	ENSG00000267585	NA_NA	NA	ENSG00000267585	-1.2_0.472831301972712	0.472831301972712
ENSG00000267586	LINC00907	-2.8_1.83660349283553e-05	1.83660349283553e-05	LINC00907	0.3_0.832189836688249	0.832189836688249
ENSG00000267587	ENSG00000267587	-1.7_0.0517985588970637	0.0517985588970637	ENSG00000267587	0.1_0.937458143350954	0.937458143350954
ENSG00000267589	ENSG00000267589	-1.4_0.269096674749203	0.269096674749203	ENSG00000267589	-2.4_0.0149370643265656	0.0149370643265656
ENSG00000267590	NDUFA3P1	-1.0_0.466548518669889	0.466548518669889	NDUFA3P1	NA_NA	NA
ENSG00000267591	ENSG00000267591	-2.6_0.000888618935658	0.000888618935658	ENSG00000267591	-1.7_0.267924285334417	0.267924285334417
ENSG00000267594	CYP4F24P	-1.7_0.0907992420989422	0.0907992420989422	CYP4F24P	-1.4_0.325996818731483	0.325996818731483
ENSG00000267595	BRCA1P1	-0.8_0.292312889317303	0.292312889317303	BRCA1P1	-0.2_0.917273148338387	0.917273148338387
ENSG00000267605	ENSG00000267605	-2.0_0.0781036753500254	0.0781036753500254	ENSG00000267605	NA_NA	NA
ENSG00000267606	ENSG00000267606	-0.9_0.433304235244325	0.433304235244325	ENSG00000267606	-3.0_0.0054567664963709	0.0054567664963709
ENSG00000267607	ENSG00000267607	-1.9_0.178477865841948	0.178477865841948	ENSG00000267607	0.3_0.89368012234824	0.89368012234824
ENSG00000267611	ENSG00000267611	0.1_0.953420525786498	0.953420525786498	ENSG00000267611	NA_NA	NA
ENSG00000267612	ENSG00000267612	-2.8_0.0053555320684171	0.0053555320684171	ENSG00000267612	-0.9_0.528583342307253	0.528583342307253
ENSG00000267620	ENSG00000267620	0.3_0.816717547313851	0.816717547313851	ENSG00000267620	-0.4_0.816296018968889	0.816296018968889
ENSG00000267623	ENSG00000267623	0.2_0.870861223481946	0.870861223481946	ENSG00000267623	NA_NA	NA
ENSG00000267632	ENSG00000267632	0.2_0.80631905182164	0.80631905182164	ENSG00000267632	-0.5_0.484554747730184	0.484554747730184
ENSG00000267637	ENSG00000267637	0.4_0.732968159060829	0.732968159060829	ENSG00000267637	1.5_0.119407533736398	0.119407533736398
ENSG00000267640	ENSG00000267640	0.5_0.6194291189407	0.6194291189407	ENSG00000267640	-1.4_0.0610783652795672	0.0610783652795672
ENSG00000267641	BNIP3P16	-1.8_0.104736870580953	0.104736870580953	BNIP3P16	-2.2_0.0841157110119369	0.0841157110119369
ENSG00000267644	ENSG00000267644	-1.4_0.239723633762111	0.239723633762111	ENSG00000267644	-1.6_0.0591500416648822	0.0591500416648822
ENSG00000267646	ENSG00000267646	-1.7_0.145224231693146	0.145224231693146	ENSG00000267646	-0.3_0.880277980389139	0.880277980389139
ENSG00000267647	MAP1LC3P	0.1_0.919323580409936	0.919323580409936	MAP1LC3P	0.1_0.921025877232948	0.921025877232948
ENSG00000267649	ENSG00000267649	-5.2_1.61779241598122e-09	1.61779241598122e-09	ENSG00000267649	-3.9_0.0008858205107233	0.0008858205107233
ENSG00000267650	ENSG00000267650	-1.9_0.125246723566998	0.125246723566998	ENSG00000267650	0.4_0.800890362302071	0.800890362302071
ENSG00000267651	ENSG00000267651	-0.4_0.665859005871726	0.665859005871726	ENSG00000267651	-2.5_5.76782672595471e-05	5.76782672595471e-05
ENSG00000267653	ENSG00000267653	NA_NA	NA	ENSG00000267653	-0.9_0.597713677825366	0.597713677825366
ENSG00000267655	ENSG00000267655	0.5_0.635138817330502	0.635138817330502	ENSG00000267655	0.3_0.822800051320544	0.822800051320544
ENSG00000267658	RAB5C-AS1	-1.3_0.401415699259459	0.401415699259459	RAB5C-AS1	-0.4_0.854202217113848	0.854202217113848
ENSG00000267659	LINC01482	-1.4_0.154113838856847	0.154113838856847	LINC01482	-1.8_0.0025515401916842	0.0025515401916842
ENSG00000267662	TSHZ3-AS1	-0.4_0.779512098778153	0.779512098778153	TSHZ3-AS1	NA_NA	NA
ENSG00000267666	ENSG00000267666	-1.8_0.0559815877257748	0.0559815877257748	ENSG00000267666	-1.8_0.0462609361425706	0.0462609361425706
ENSG00000267667	ENSG00000267667	-1.1_0.132635214307592	0.132635214307592	ENSG00000267667	-1.5_0.0470692102951828	0.0470692102951828
ENSG00000267672	ENSG00000267672	-0.2_0.810764517668415	0.810764517668415	ENSG00000267672	NA_NA	NA
ENSG00000267680	ZNF224	NA_NA	NA	ZNF224	-0.5_0.0935301334971189	0.0935301334971189
ENSG00000267681	ENSG00000267681	-2.5_0.0192054151527438	0.0192054151527438	ENSG00000267681	NA_NA	NA
ENSG00000267682	ENSG00000267682	0.3_0.754474936484331	0.754474936484331	ENSG00000267682	-1.2_0.17456651945406	0.17456651945406
ENSG00000267690	LDLRAD4-AS1	-1.1_0.209389937503279	0.209389937503279	LDLRAD4-AS1	-1.0_0.253620257159354	0.253620257159354
ENSG00000267692	TAF9P3	-1.1_0.426677269089626	0.426677269089626	TAF9P3	NA_NA	NA
ENSG00000267693	ENSG00000267693	-0.6_0.716400942423465	0.716400942423465	ENSG00000267693	NA_NA	NA
ENSG00000267694	ENSG00000267694	-2.2_0.0001700404900134	0.0001700404900134	ENSG00000267694	-2.5_0.0003536122996684	0.0003536122996684
ENSG00000267698	ENSG00000267698	-0.8_0.524128980239423	0.524128980239423	ENSG00000267698	-1.8_0.233263696630642	0.233263696630642
ENSG00000267702	ENSG00000267702	NA_NA	NA	ENSG00000267702	-0.5_0.488192978420553	0.488192978420553
ENSG00000267703	ENSG00000267703	-1.1_0.420347252694432	0.420347252694432	ENSG00000267703	NA_NA	NA
ENSG00000267707	ENSG00000267707	-1.4_0.149562881764339	0.149562881764339	ENSG00000267707	-2.6_0.0034620139046115	0.0034620139046115
ENSG00000267708	RDM1P3	0.3_0.579121300312297	0.579121300312297	RDM1P3	-1.4_0.0461684426836815	0.0461684426836815
ENSG00000267709	ENSG00000267709	-1.1_0.254329130254953	0.254329130254953	ENSG00000267709	NA_NA	NA
ENSG00000267710	EDDM13	-1.8_5.96694843298919e-05	5.96694843298919e-05	EDDM13	-1.7_1.98274908427935e-06	1.98274908427935e-06
ENSG00000267711	ENSG00000267711	NA_NA	NA	ENSG00000267711	0.1_0.977867490638621	0.977867490638621
ENSG00000267712	LINC01539	-1.4_0.363759316495793	0.363759316495793	LINC01539	NA_NA	NA
ENSG00000267717	SRSF10P1	-1.4_0.264592604083383	0.264592604083383	SRSF10P1	NA_NA	NA
ENSG00000267719	LINC02078	-2.1_0.0595201808466757	0.0595201808466757	LINC02078	-0.2_0.915539104411139	0.915539104411139
ENSG00000267724	ENSG00000267724	-1.1_0.268407515386013	0.268407515386013	ENSG00000267724	-2.3_0.0016485744297363	0.0016485744297363
ENSG00000267731	ENSG00000267731	1.3_0.0812776506254314	0.0812776506254314	ENSG00000267731	-0.2_0.81294797187698	0.81294797187698
ENSG00000267733	ENSG00000267733	-1.7_0.183402949909621	0.183402949909621	ENSG00000267733	-0.6_0.713351286572089	0.713351286572089
ENSG00000267734	ENSG00000267734	-0.3_0.696457148332433	0.696457148332433	ENSG00000267734	1.2_0.074565776594517	0.074565776594517
ENSG00000267736	HMGB2P1	-0.4_0.795297735543384	0.795297735543384	HMGB2P1	NA_NA	NA
ENSG00000267741	UBE2L4	-0.8_0.431837947827072	0.431837947827072	UBE2L4	-0.1_0.972726614972121	0.972726614972121
ENSG00000267742	SINHCAFP2	-0.1_0.923234234764443	0.923234234764443	SINHCAFP2	0.1_0.943349788939823	0.943349788939823
ENSG00000267743	ENSG00000267743	-1.0_0.356175731340336	0.356175731340336	ENSG00000267743	-1.0_0.138412919178687	0.138412919178687
ENSG00000267745	ENSG00000267745	0.2_0.861189425305052	0.861189425305052	ENSG00000267745	-0.7_0.3826711194512	0.3826711194512
ENSG00000267749	ENSG00000267749	-1.5_0.12233161893846	0.12233161893846	ENSG00000267749	-2.5_0.0461562509274633	0.0461562509274633
ENSG00000267750	RUNDC3A-AS1	-0.3_0.811179996595242	0.811179996595242	RUNDC3A-AS1	NA_NA	NA
ENSG00000267758	ENSG00000267758	-0.1_0.952723818569024	0.952723818569024	ENSG00000267758	0.8_0.352554239723357	0.352554239723357
ENSG00000267760	ENSG00000267760	0.7_0.683983971765444	0.683983971765444	ENSG00000267760	NA_NA	NA
ENSG00000267761	MIR4527HG	0.1_0.953645687777667	0.953645687777667	MIR4527HG	NA_NA	NA
ENSG00000267762	ENSG00000267762	-0.3_0.841597857938251	0.841597857938251	ENSG00000267762	NA_NA	NA
ENSG00000267764	ENSG00000267764	-1.2_0.176699566535502	0.176699566535502	ENSG00000267764	-0.4_0.745827662270558	0.745827662270558
ENSG00000267765	ENSG00000267765	-0.4_0.817136775728019	0.817136775728019	ENSG00000267765	-0.3_0.866553162828535	0.866553162828535
ENSG00000267766	ENSG00000267766	-0.2_0.880602937579962	0.880602937579962	ENSG00000267766	-2.1_0.0684859715749198	0.0684859715749198
ENSG00000267767	LINC01801	-1.8_0.0617144937657532	0.0617144937657532	LINC01801	-1.3_0.155517122323602	0.155517122323602
ENSG00000267768	ENSG00000267768	-0.8_0.370587131972434	0.370587131972434	ENSG00000267768	-2.5_0.0119887277768158	0.0119887277768158
ENSG00000267771	ENSG00000267771	-2.6_0.0427329087074297	0.0427329087074297	ENSG00000267771	NA_NA	NA
ENSG00000267774	ENSG00000267774	-2.1_0.0797410693528276	0.0797410693528276	ENSG00000267774	-0.2_0.925381955660325	0.925381955660325
ENSG00000267776	ENSG00000267776	-1.7_0.110116482891582	0.110116482891582	ENSG00000267776	0.5_0.753307685945632	0.753307685945632
ENSG00000267777	LINC01791	1.4_0.220109226205408	0.220109226205408	LINC01791	0.9_0.530653341247311	0.530653341247311
ENSG00000267781	SLC25A36P1	-0.6_0.626811431179188	0.626811431179188	SLC25A36P1	-1.4_0.13883529211584	0.13883529211584
ENSG00000267783	ENSG00000267783	-2.2_0.0769816869794862	0.0769816869794862	ENSG00000267783	NA_NA	NA
ENSG00000267784	ENSG00000267784	1.3_0.177039075131922	0.177039075131922	ENSG00000267784	-2.6_0.005099874587716	0.005099874587716
ENSG00000267787	ENSG00000267787	-0.5_0.425893503015955	0.425893503015955	ENSG00000267787	-1.1_0.0283898623497479	0.0283898623497479
ENSG00000267793	ENSG00000267793	NA_NA	NA	ENSG00000267793	0.5_0.798618932645009	0.798618932645009
ENSG00000267795	SMIM22	-1.9_0.018002105055151	0.018002105055151	SMIM22	1.0_0.420826739526719	0.420826739526719
ENSG00000267796	LIN37	-0.6_0.686863880618709	0.686863880618709	LIN37	NA_NA	NA
ENSG00000267800	ENSG00000267800	0.5_0.621320162847375	0.621320162847375	ENSG00000267800	-2.3_0.0172578911369747	0.0172578911369747
ENSG00000267801	ENSG00000267801	-2.2_0.015594473213277	0.015594473213277	ENSG00000267801	-1.7_0.185948196506466	0.185948196506466
ENSG00000267809	NDUFV2P1	0.1_0.948644359748998	0.948644359748998	NDUFV2P1	0.1_0.916033082299397	0.916033082299397
ENSG00000267811	ENSG00000267811	-1.2_0.270953327153634	0.270953327153634	ENSG00000267811	NA_NA	NA
ENSG00000267834	ENSG00000267834	-2.3_0.0575035777264769	0.0575035777264769	ENSG00000267834	NA_NA	NA
ENSG00000267838	ENSG00000267838	-0.3_0.727642696401807	0.727642696401807	ENSG00000267838	-2.3_0.0158357245150894	0.0158357245150894
ENSG00000267852	ARHGEF18-AS1	-0.3_0.827489868635487	0.827489868635487	ARHGEF18-AS1	-0.2_0.907344152534573	0.907344152534573
ENSG00000267855	NDUFA7	2.0_0.0417102841425247	0.0417102841425247	NDUFA7	-1.5_0.0506560695446149	0.0506560695446149
ENSG00000267857	ENSG00000267857	NA_NA	NA	ENSG00000267857	-2.5_0.0164203898809626	0.0164203898809626
ENSG00000267858	MZF1-AS1	0.1_0.932863760670498	0.932863760670498	MZF1-AS1	-0.6_0.535917946867062	0.535917946867062
ENSG00000267868	ENSG00000267868	-1.2_0.318610387916643	0.318610387916643	ENSG00000267868	-1.9_0.160577944971031	0.160577944971031
ENSG00000267871	ZNF460-AS1	0.6_0.522228292380916	0.522228292380916	ZNF460-AS1	-0.9_0.381805279621029	0.381805279621029
ENSG00000267882	ENSG00000267882	-2.6_0.0019007236767369	0.0019007236767369	ENSG00000267882	-0.6_0.688585042700307	0.688585042700307
ENSG00000267886	ENSG00000267886	-3.1_0.0026782144372897	0.0026782144372897	ENSG00000267886	-1.8_0.153879272275195	0.153879272275195
ENSG00000267892	ENSG00000267892	-1.1_0.33492346235708	0.33492346235708	ENSG00000267892	-3.3_5.13306306422266e-05	5.13306306422266e-05
ENSG00000267904	ENSG00000267904	0.4_0.588741544218742	0.588741544218742	ENSG00000267904	-0.5_0.63158579476418	0.63158579476418
ENSG00000267908	ZSCAN5DP	-1.4_0.25874849394229	0.25874849394229	ZSCAN5DP	-0.6_0.622387273958292	0.622387273958292
ENSG00000267920	SNX6P1	-1.2_0.302311903693183	0.302311903693183	SNX6P1	-1.0_0.456841584599571	0.456841584599571
ENSG00000267924	ENSG00000267924	-0.9_0.441605806488078	0.441605806488078	ENSG00000267924	-1.7_0.0465299669165124	0.0465299669165124
ENSG00000267934	ENSG00000267934	-0.8_0.0268631026568417	0.0268631026568417	ENSG00000267934	-0.5_0.317740723853139	0.317740723853139
ENSG00000267938	EIF1P6	-3.6_0.0001585886231445	0.0001585886231445	EIF1P6	NA_NA	NA
ENSG00000267939	ENSG00000267939	-1.3_0.274650664113271	0.274650664113271	ENSG00000267939	NA_NA	NA
ENSG00000267940	ENSG00000267940	-1.8_0.0689852256333615	0.0689852256333615	ENSG00000267940	-0.7_0.463640481048998	0.463640481048998
ENSG00000267968	ENSG00000267968	-0.9_0.555184403050079	0.555184403050079	ENSG00000267968	NA_NA	NA
ENSG00000267980	ENSG00000267980	-2.8_0.0031334336047616	0.0031334336047616	ENSG00000267980	0.6_0.694166896790541	0.694166896790541
ENSG00000267986	ENSG00000267986	-1.2_0.375676805398937	0.375676805398937	ENSG00000267986	-0.1_0.948193399586825	0.948193399586825
ENSG00000268001	CARD8-AS1	-1.2_0.0736323136125443	0.0736323136125443	CARD8-AS1	0.4_0.576629724836685	0.576629724836685
ENSG00000268006	PTOV1-AS1	-0.9_0.322578829478148	0.322578829478148	PTOV1-AS1	-1.0_0.232484524937582	0.232484524937582
ENSG00000268015	ENSG00000268015	-2.2_0.003028886965252	0.003028886965252	ENSG00000268015	-1.4_0.202849788193413	0.202849788193413
ENSG00000268027	ENSG00000268027	-1.5_0.106591268873886	0.106591268873886	ENSG00000268027	-0.3_0.831838236995906	0.831838236995906
ENSG00000268030	ENSG00000268030	-1.6_0.0554968743096868	0.0554968743096868	ENSG00000268030	-0.3_0.834219341493837	0.834219341493837
ENSG00000268034	ENSG00000268034	-0.5_0.504580523169738	0.504580523169738	ENSG00000268034	0.4_0.681300056247831	0.681300056247831
ENSG00000268041	ERFL	-0.3_0.876225340308791	0.876225340308791	ERFL	NA_NA	NA
ENSG00000268043	NBPF12	-0.8_0.0482104618263291	0.0482104618263291	NBPF12	-0.9_0.0206320485444327	0.0206320485444327
ENSG00000268047	ENSG00000268047	-1.5_0.130357684121812	0.130357684121812	ENSG00000268047	-1.3_0.341636708336074	0.341636708336074
ENSG00000268051	ENSG00000268051	-1.5_0.0864541411895527	0.0864541411895527	ENSG00000268051	-0.3_0.84398535531505	0.84398535531505
ENSG00000268053	ENSG00000268053	-1.4_0.23240778706515	0.23240778706515	ENSG00000268053	-0.1_0.945858871498072	0.945858871498072
ENSG00000268056	ENSG00000268056	0.3_0.81319834007036	0.81319834007036	ENSG00000268056	NA_NA	NA
ENSG00000268058	BNIP3P40	0.6_0.577463623554274	0.577463623554274	BNIP3P40	-1.2_0.0237100668727168	0.0237100668727168
ENSG00000268061	NAPA-AS1	-1.7_0.0231353726699971	0.0231353726699971	NAPA-AS1	-0.7_0.599407385748676	0.599407385748676
ENSG00000268062	SRP14P4	-1.2_0.238539837113719	0.238539837113719	SRP14P4	-1.8_0.091940241540006	0.091940241540006
ENSG00000268066	FMR1-AS1	-0.8_0.557646365759259	0.557646365759259	FMR1-AS1	NA_NA	NA
ENSG00000268069	ENSG00000268069	-0.4_0.735817344531783	0.735817344531783	ENSG00000268069	-1.2_0.366907382283696	0.366907382283696
ENSG00000268070	ENSG00000268070	-1.1_0.340395459970234	0.340395459970234	ENSG00000268070	-3.1_0.001239283187774	0.001239283187774
ENSG00000268079	BNIP3P30	-2.2_0.0297146794113638	0.0297146794113638	BNIP3P30	-0.1_0.949275228302929	0.949275228302929
ENSG00000268081	ENSG00000268081	-2.1_0.0488943597005328	0.0488943597005328	ENSG00000268081	-0.4_0.820939091393984	0.820939091393984
ENSG00000268087	ENSG00000268087	0.5_0.626539027009468	0.626539027009468	ENSG00000268087	-0.9_0.292162349266039	0.292162349266039
ENSG00000268089	GABRQ	-1.9_0.128177164073031	0.128177164073031	GABRQ	NA_NA	NA
ENSG00000268093	ENSG00000268093	-0.9_0.313741322534177	0.313741322534177	ENSG00000268093	-0.1_0.932862894501841	0.932862894501841
ENSG00000268100	ZNF725P	-0.4_0.746978579717852	0.746978579717852	ZNF725P	-1.4_0.21313307562205	0.21313307562205
ENSG00000268104	SLC6A14	-0.7_0.620806543125566	0.620806543125566	SLC6A14	0.6_0.503777408655203	0.503777408655203
ENSG00000268108	ENSG00000268108	NA_NA	NA	ENSG00000268108	-0.6_0.749796381392398	0.749796381392398
ENSG00000268117	VN1R84P	NA_NA	NA	VN1R84P	0.6_0.740219056278621	0.740219056278621
ENSG00000268119	ENSG00000268119	0.9_0.144811356352034	0.144811356352034	ENSG00000268119	0.6_0.397011454173725	0.397011454173725
ENSG00000268129	ENSG00000268129	0.4_0.814450164927675	0.814450164927675	ENSG00000268129	NA_NA	NA
ENSG00000268144	NIFKP6	NA_NA	NA	NIFKP6	-1.9_0.124347621838007	0.124347621838007
ENSG00000268157	ENSG00000268157	NA_NA	NA	ENSG00000268157	-1.1_0.497950509645986	0.497950509645986
ENSG00000268163	ENSG00000268163	-1.0_0.489635430562854	0.489635430562854	ENSG00000268163	NA_NA	NA
ENSG00000268170	ENSG00000268170	-0.4_0.728543804404815	0.728543804404815	ENSG00000268170	-0.5_0.775090129130562	0.775090129130562
ENSG00000268174	BNIP3P22	-0.3_0.836011504911912	0.836011504911912	BNIP3P22	NA_NA	NA
ENSG00000268182	SMIM17	NA_NA	NA	SMIM17	-2.6_0.0295805006898275	0.0295805006898275
ENSG00000268189	ENSG00000268189	-1.3_0.178465073393278	0.178465073393278	ENSG00000268189	-0.2_0.902798314899417	0.902798314899417
ENSG00000268201	ENSG00000268201	-0.1_0.946439557702953	0.946439557702953	ENSG00000268201	-1.5_0.176521988430868	0.176521988430868
ENSG00000268205	ENSG00000268205	0.7_0.0138531927873338	0.0138531927873338	ENSG00000268205	0.1_0.658417692202478	0.658417692202478
